Dia,nome_fundo,cnpj_do_fundo,classe_do_fundo,mercado_ativo_investido,Symbol_Ativo_Investido,PL_Investido
2022-02-28,AMW Horizonte MM,12.345.678/0001-05,Multimercado,Bolsa,AAPL34,8004485.401098037
2022-02-28,AMW Horizonte MM,12.345.678/0001-05,Multimercado,Tesouro Direto,TESOURO-IPCA-2035,20706953.143790223
2022-02-28,AMW Horizonte MM,12.345.678/0001-05,Multimercado,Renda Fixa Privada,DEB-VALE25-2029,18639779.77960116
2022-02-28,AMW Horizonte MM,12.345.678/0001-05,Multimercado,Fundo,FIC-MM-MACRO,31039093.55398398
2022-02-28,AMW Prisma MM,12.345.678/0001-06,Multimercado,Bolsa,DIVO11,4266475.288317426
2022-02-28,AMW Prisma MM,12.345.678/0001-06,Multimercado,Bolsa,KNRI11,2921386.9439948937
2022-02-28,AMW Prisma MM,12.345.678/0001-06,Multimercado,Bolsa,MSFT34,2600050.745329213
2022-02-28,AMW Prisma MM,12.345.678/0001-06,Multimercado,Tesouro Direto,TESOURO-PRE-2029,7850112.251628925
2022-02-28,AMW Prisma MM,12.345.678/0001-06,Multimercado,Renda Fixa Privada,CDB-BBAS3-2026,9238019.242520185
2022-02-28,AMW Prisma MM,12.345.678/0001-06,Multimercado,Fundo,FIC-MM-MACRO,16652375.565688694
2022-02-28,AMW Titan RV,12.345.678/0001-07,Renda Variável,Bolsa,BOVA11,37494373.719706014
2022-02-28,AMW Titan RV,12.345.678/0001-07,Renda Variável,Bolsa,VALE3,29629544.105086666
2022-02-28,AMW Titan RV,12.345.678/0001-07,Renda Variável,Bolsa,PETR4,15928902.219485505
2022-02-28,AMW Titan RV,12.345.678/0001-07,Renda Variável,Bolsa,HGLG11,20864824.015604287
2022-02-28,AMW Titan RV,12.345.678/0001-07,Renda Variável,Bolsa,AAPL34,11795940.02916052
2022-02-28,AMW Titan RV,12.345.678/0001-07,Renda Variável,Bolsa,IVVB11,16920785.975856658
2022-02-28,AMW Titan RV,12.345.678/0001-07,Renda Variável,Fundo,FIC-RV-IBOV,34077135.68747922
2022-02-28,AMW Delta RV,12.345.678/0001-08,Renda Variável,Bolsa,WEGE3,18146049.408342898
2022-02-28,AMW Delta RV,12.345.678/0001-08,Renda Variável,Bolsa,ITUB4,16842924.978086874
2022-02-28,AMW Delta RV,12.345.678/0001-08,Renda Variável,Bolsa,BBDC4,9995533.83887801
2022-02-28,AMW Delta RV,12.345.678/0001-08,Renda Variável,Bolsa,MXRF11,15603092.380050236
2022-02-28,AMW Delta RV,12.345.678/0001-08,Renda Variável,Bolsa,GOGL34,7196468.996545616
2022-02-28,AMW Delta RV,12.345.678/0001-08,Renda Variável,Bolsa,SMAL11,5461568.605157202
2022-02-28,AMW Delta RV,12.345.678/0001-08,Renda Variável,Fundo,FIC-RV-IBOV,22453806.98337073
2022-02-28,AMW Ícaro RV,12.345.678/0001-09,Renda Variável,Bolsa,ABEV3,9203444.074847877
2022-02-28,AMW Ícaro RV,12.345.678/0001-09,Renda Variável,Bolsa,BBAS3,6394646.405251445
2022-02-28,AMW Ícaro RV,12.345.678/0001-09,Renda Variável,Bolsa,XPLG11,4781063.763687204
2022-02-28,AMW Ícaro RV,12.345.678/0001-09,Renda Variável,Bolsa,IVVB11,10484473.398974732
2022-02-28,AMW Ícaro RV,12.345.678/0001-09,Renda Variável,Bolsa,AMZO34,7745970.858966534
2022-02-28,AMW Ícaro RV,12.345.678/0001-09,Renda Variável,Bolsa,DIVO11,7182795.18628783
2022-02-28,AMW Ícaro RV,12.345.678/0001-09,Renda Variável,Fundo,FIC-RV-IBOV,20585311.022936705
2022-03-31,AMW Heros RF,12.345.678/0001-01,Renda Fixa,Renda Fixa Privada,DEB-ENGI11-2027,120229731.08881643
2022-03-31,AMW Heros RF,12.345.678/0001-01,Renda Fixa,Renda Fixa Privada,DEB-VALE25-2029,158925126.2852001
2022-03-31,AMW Heros RF,12.345.678/0001-01,Renda Fixa,Renda Fixa Privada,CRI-MRVL11-2028,100730728.93100955
2022-03-31,AMW Heros RF,12.345.678/0001-01,Renda Fixa,Renda Fixa Privada,CRA-JBSB11-2027,55160990.66708139
2022-03-31,AMW Heros RF,12.345.678/0001-01,Renda Fixa,Tesouro Direto,TESOURO-SEL-2027,202178404.89924923
2022-03-31,AMW Heros RF,12.345.678/0001-01,Renda Fixa,Tesouro Direto,TESOURO-IPCA-2035,47839609.637027994
2022-03-31,AMW Heros RF,12.345.678/0001-01,Renda Fixa,Fundo,FIC-FIRF-DI,83343505.01609725
2022-03-31,AMW Atlas RF,12.345.678/0001-02,Renda Fixa,Tesouro Direto,TESOURO-SEL-2027,136679329.74050578
2022-03-31,AMW Atlas RF,12.345.678/0001-02,Renda Fixa,Tesouro Direto,TESOURO-PRE-2029,113507161.54388747
2022-03-31,AMW Atlas RF,12.345.678/0001-02,Renda Fixa,Renda Fixa Privada,CRA-JBSB11-2027,56219552.44555016
2022-03-31,AMW Atlas RF,12.345.678/0001-02,Renda Fixa,Renda Fixa Privada,CDB-BBAS3-2026,47597550.16110761
2022-03-31,AMW Atlas RF,12.345.678/0001-02,Renda Fixa,Fundo,FIC-FIRF-CRED,69444017.02541493
2022-03-31,AMW Aurora RF,12.345.678/0001-03,Renda Fixa,Renda Fixa Privada,LF-ITAU-2029,65755080.35830847
2022-03-31,AMW Aurora RF,12.345.678/0001-03,Renda Fixa,Renda Fixa Privada,CRI-MRVL11-2028,42638290.49818318
2022-03-31,AMW Aurora RF,12.345.678/0001-03,Renda Fixa,Tesouro Direto,TESOURO-IPCA-2035,60090379.31365753
2022-03-31,AMW Aurora RF,12.345.678/0001-03,Renda Fixa,Tesouro Direto,TESOURO-SEL-2027,61827040.65512944
2022-03-31,AMW Aurora RF,12.345.678/0001-03,Renda Fixa,Fundo,FIC-FIRF-DI,26018473.45282975
2022-03-31,AMW Vanguarda MM,12.345.678/0001-04,Multimercado,Bolsa,IVVB11,34904359.804326706
2022-03-31,AMW Vanguarda MM,12.345.678/0001-04,Multimercado,Bolsa,BOVA11,26197396.97890515
2022-03-31,AMW Vanguarda MM,12.345.678/0001-04,Multimercado,Bolsa,HGLG11,18043042.830248106
2022-03-31,AMW Vanguarda MM,12.345.678/0001-04,Multimercado,Tesouro Direto,TESOURO-SEL-2027,36707221.754989415
2022-03-31,AMW Vanguarda MM,12.345.678/0001-04,Multimercado,Renda Fixa Privada,CRA-JBSB11-2027,23014194.351895448
2022-03-31,AMW Vanguarda MM,12.345.678/0001-04,Multimercado,Fundo,FIC-MM-MACRO,50567615.346117236
2022-03-31,AMW Horizonte MM,12.345.678/0001-05,Multimercado,Bolsa,SMAL11,17230291.931260712
2022-03-31,AMW Horizonte MM,12.345.678/0001-05,Multimercado,Bolsa,PETR4,5396485.999234657
2022-03-31,AMW Horizonte MM,12.345.678/0001-05,Multimercado,Bolsa,AAPL34,9351936.63671484
2022-03-31,AMW Horizonte MM,12.345.678/0001-05,Multimercado,Tesouro Direto,TESOURO-IPCA-2035,21993677.216345873
2022-03-31,AMW Horizonte MM,12.345.678/0001-05,Multimercado,Renda Fixa Privada,DEB-VALE25-2029,20366965.082871873
2022-03-31,AMW Horizonte MM,12.345.678/0001-05,Multimercado,Fundo,FIC-MM-MACRO,32939473.951243337
2022-03-31,AMW Prisma MM,12.345.678/0001-06,Multimercado,Bolsa,DIVO11,4921506.716372576
2022-03-31,AMW Prisma MM,12.345.678/0001-06,Multimercado,Bolsa,KNRI11,3621928.2535063764
2022-03-31,AMW Prisma MM,12.345.678/0001-06,Multimercado,Bolsa,MSFT34,2994235.8523464203
2022-03-31,AMW Prisma MM,12.345.678/0001-06,Multimercado,Tesouro Direto,TESOURO-PRE-2029,9238188.390816284
2022-03-31,AMW Prisma MM,12.345.678/0001-06,Multimercado,Renda Fixa Privada,CDB-BBAS3-2026,10542767.367512122
2022-03-31,AMW Prisma MM,12.345.678/0001-06,Multimercado,Fundo,FIC-MM-MACRO,18937896.94510185
2022-03-31,AMW Titan RV,12.345.678/0001-07,Renda Variável,Bolsa,BOVA11,40234378.27337204
2022-03-31,AMW Titan RV,12.345.678/0001-07,Renda Variável,Bolsa,VALE3,31500074.57909315
2022-03-31,AMW Titan RV,12.345.678/0001-07,Renda Variável,Bolsa,PETR4,17073201.20439075
2022-03-31,AMW Titan RV,12.345.678/0001-07,Renda Variável,Bolsa,HGLG11,23727906.386796538
2022-03-31,AMW Titan RV,12.345.678/0001-07,Renda Variável,Bolsa,AAPL34,11675032.775683314
2022-03-31,AMW Titan RV,12.345.678/0001-07,Renda Variável,Bolsa,IVVB11,16760454.014103644
2022-03-31,AMW Titan RV,12.345.678/0001-07,Renda Variável,Fundo,FIC-RV-IBOV,36734355.76827842
2022-03-31,AMW Delta RV,12.345.678/0001-08,Renda Variável,Bolsa,WEGE3,21354466.793547455
2022-03-31,AMW Delta RV,12.345.678/0001-08,Renda Variável,Bolsa,ITUB4,19543243.729401972
2022-03-31,AMW Delta RV,12.345.678/0001-08,Renda Variável,Bolsa,BBDC4,11979429.188759526
2022-03-31,AMW Delta RV,12.345.678/0001-08,Renda Variável,Bolsa,MXRF11,18257440.67158523
2022-03-31,AMW Delta RV,12.345.678/0001-08,Renda Variável,Bolsa,GOGL34,7721497.847981649
2022-03-31,AMW Delta RV,12.345.678/0001-08,Renda Variável,Bolsa,SMAL11,6224658.067190013
2022-03-31,AMW Delta RV,12.345.678/0001-08,Renda Variável,Fundo,FIC-RV-IBOV,23867415.93794344
2022-03-31,AMW Ícaro RV,12.345.678/0001-09,Renda Variável,Bolsa,ABEV3,10655494.36268739
2022-03-31,AMW Ícaro RV,12.345.678/0001-09,Renda Variável,Bolsa,BBAS3,7810729.956874059
2022-03-31,AMW Ícaro RV,12.345.678/0001-09,Renda Variável,Bolsa,XPLG11,5052348.978819364
2022-03-31,AMW Ícaro RV,12.345.678/0001-09,Renda Variável,Bolsa,IVVB11,11602018.142480081
2022-03-31,AMW Ícaro RV,12.345.678/0001-09,Renda Variável,Bolsa,AMZO34,8661750.903784547
2022-03-31,AMW Ícaro RV,12.345.678/0001-09,Renda Variável,Bolsa,DIVO11,8591932.713902833
2022-03-31,AMW Ícaro RV,12.345.678/0001-09,Renda Variável,Fundo,FIC-RV-IBOV,24820366.016775817
2022-04-30,AMW Heros RF,12.345.678/0001-01,Renda Fixa,Renda Fixa Privada,DEB-ENGI11-2027,124139403.08707441
2022-04-30,AMW Heros RF,12.345.678/0001-01,Renda Fixa,Renda Fixa Privada,DEB-VALE25-2029,171534095.10603786
2022-04-30,AMW Heros RF,12.345.678/0001-01,Renda Fixa,Renda Fixa Privada,CRI-MRVL11-2028,91641713.84617665
2022-04-30,AMW Heros RF,12.345.678/0001-01,Renda Fixa,Renda Fixa Privada,CRA-JBSB11-2027,46706844.71846013
2022-04-30,AMW Heros RF,12.345.678/0001-01,Renda Fixa,Tesouro Direto,TESOURO-SEL-2027,224829828.11617157
2022-04-30,AMW Heros RF,12.345.678/0001-01,Renda Fixa,Tesouro Direto,TESOURO-IPCA-2035,61428053.64000292
2022-04-30,AMW Heros RF,12.345.678/0001-01,Renda Fixa,Fundo,FIC-FIRF-DI,84597507.67981201
2022-04-30,AMW Atlas RF,12.345.678/0001-02,Renda Fixa,Tesouro Direto,TESOURO-SEL-2027,134437800.58412182
2022-04-30,AMW Atlas RF,12.345.678/0001-02,Renda Fixa,Tesouro Direto,TESOURO-PRE-2029,109184179.65603718
2022-04-30,AMW Atlas RF,12.345.678/0001-02,Renda Fixa,Renda Fixa Privada,CRA-JBSB11-2027,56337101.32046792
2022-04-30,AMW Atlas RF,12.345.678/0001-02,Renda Fixa,Renda Fixa Privada,CDB-BBAS3-2026,44853445.555609636
2022-04-30,AMW Atlas RF,12.345.678/0001-02,Renda Fixa,Fundo,FIC-FIRF-CRED,68628649.01743849
2022-04-30,AMW Aurora RF,12.345.678/0001-03,Renda Fixa,Renda Fixa Privada,LF-ITAU-2029,54725440.806935556
2022-04-30,AMW Aurora RF,12.345.678/0001-03,Renda Fixa,Renda Fixa Privada,CRI-MRVL11-2028,35899501.23727858
2022-04-30,AMW Aurora RF,12.345.678/0001-03,Renda Fixa,Tesouro Direto,TESOURO-IPCA-2035,46284593.8321565
2022-04-30,AMW Aurora RF,12.345.678/0001-03,Renda Fixa,Tesouro Direto,TESOURO-SEL-2027,50653210.447183326
2022-04-30,AMW Aurora RF,12.345.678/0001-03,Renda Fixa,Fundo,FIC-FIRF-DI,18201408.522496648
2022-04-30,AMW Vanguarda MM,12.345.678/0001-04,Multimercado,Bolsa,IVVB11,35914105.81968429
2022-04-30,AMW Vanguarda MM,12.345.678/0001-04,Multimercado,Bolsa,BOVA11,28879338.11566439
2022-04-30,AMW Vanguarda MM,12.345.678/0001-04,Multimercado,Bolsa,HGLG11,18628807.229242384
2022-04-30,AMW Vanguarda MM,12.345.678/0001-04,Multimercado,Tesouro Direto,TESOURO-SEL-2027,37267819.1097761
2022-04-30,AMW Vanguarda MM,12.345.678/0001-04,Multimercado,Renda Fixa Privada,CRA-JBSB11-2027,23160809.837033875
2022-04-30,AMW Vanguarda MM,12.345.678/0001-04,Multimercado,Fundo,FIC-MM-MACRO,51435647.16820921
2022-04-30,AMW Horizonte MM,12.345.678/0001-05,Multimercado,Bolsa,SMAL11,20411395.193154454
2022-04-30,AMW Horizonte MM,12.345.678/0001-05,Multimercado,Bolsa,PETR4,6572183.253152233
2022-04-30,AMW Horizonte MM,12.345.678/0001-05,Multimercado,Bolsa,AAPL34,8991006.688839577
2022-04-30,AMW Horizonte MM,12.345.678/0001-05,Multimercado,Tesouro Direto,TESOURO-IPCA-2035,29323446.411091805
2022-04-30,AMW Horizonte MM,12.345.678/0001-05,Multimercado,Renda Fixa Privada,DEB-VALE25-2029,24864445.436809197
2022-04-30,AMW Horizonte MM,12.345.678/0001-05,Multimercado,Fundo,FIC-MM-MACRO,37634403.14801954
2022-04-30,AMW Prisma MM,12.345.678/0001-06,Multimercado,Bolsa,DIVO11,6652663.352023428
2022-04-30,AMW Prisma MM,12.345.678/0001-06,Multimercado,Bolsa,KNRI11,4643616.141015133
2022-04-30,AMW Prisma MM,12.345.678/0001-06,Multimercado,Bolsa,MSFT34,3918847.574632009
2022-04-30,AMW Prisma MM,12.345.678/0001-06,Multimercado,Tesouro Direto,TESOURO-PRE-2029,12032441.066322148
2022-04-30,AMW Prisma MM,12.345.678/0001-06,Multimercado,Renda Fixa Privada,CDB-BBAS3-2026,13181314.183051456
2022-04-30,AMW Prisma MM,12.345.678/0001-06,Multimercado,Fundo,FIC-MM-MACRO,23218199.780004904
2022-04-30,AMW Titan RV,12.345.678/0001-07,Renda Variável,Bolsa,BOVA11,36410767.0942052
2022-04-30,AMW Titan RV,12.345.678/0001-07,Renda Variável,Bolsa,VALE3,29534734.191741254
2022-04-30,AMW Titan RV,12.345.678/0001-07,Renda Variável,Bolsa,PETR4,14256728.618088394
2022-04-30,AMW Titan RV,12.345.678/0001-07,Renda Variável,Bolsa,HGLG11,23844443.282098435
2022-04-30,AMW Titan RV,12.345.678/0001-07,Renda Variável,Bolsa,AAPL34,11247263.27467163
2022-04-30,AMW Titan RV,12.345.678/0001-07,Renda Variável,Bolsa,IVVB11,13853937.782746691
2022-04-30,AMW Titan RV,12.345.678/0001-07,Renda Variável,Fundo,FIC-RV-IBOV,36218513.837075174
2022-04-30,AMW Delta RV,12.345.678/0001-08,Renda Variável,Bolsa,WEGE3,20631875.541357305
2022-04-30,AMW Delta RV,12.345.678/0001-08,Renda Variável,Bolsa,ITUB4,19360400.07532436
2022-04-30,AMW Delta RV,12.345.678/0001-08,Renda Variável,Bolsa,BBDC4,11704263.046390539
2022-04-30,AMW Delta RV,12.345.678/0001-08,Renda Variável,Bolsa,MXRF11,17692283.10869755
2022-04-30,AMW Delta RV,12.345.678/0001-08,Renda Variável,Bolsa,GOGL34,7969234.884035772
2022-04-30,AMW Delta RV,12.345.678/0001-08,Renda Variável,Bolsa,SMAL11,6748563.3271627445
2022-04-30,AMW Delta RV,12.345.678/0001-08,Renda Variável,Fundo,FIC-RV-IBOV,24386954.32965412
2022-04-30,AMW Ícaro RV,12.345.678/0001-09,Renda Variável,Bolsa,ABEV3,10979996.980343621
2022-04-30,AMW Ícaro RV,12.345.678/0001-09,Renda Variável,Bolsa,BBAS3,7721895.959204843
2022-04-30,AMW Ícaro RV,12.345.678/0001-09,Renda Variável,Bolsa,XPLG11,5458585.378003003
2022-04-30,AMW Ícaro RV,12.345.678/0001-09,Renda Variável,Bolsa,IVVB11,11144661.426916614
2022-04-30,AMW Ícaro RV,12.345.678/0001-09,Renda Variável,Bolsa,AMZO34,8769297.910951851
2022-04-30,AMW Ícaro RV,12.345.678/0001-09,Renda Variável,Bolsa,DIVO11,8882477.520221705
2022-04-30,AMW Ícaro RV,12.345.678/0001-09,Renda Variável,Fundo,FIC-RV-IBOV,25204484.729708865
2022-05-31,AMW Heros RF,12.345.678/0001-01,Renda Fixa,Renda Fixa Privada,DEB-ENGI11-2027,119346300.5987493
2022-05-31,AMW Heros RF,12.345.678/0001-01,Renda Fixa,Renda Fixa Privada,DEB-VALE25-2029,165365209.234486
2022-05-31,AMW Heros RF,12.345.678/0001-01,Renda Fixa,Renda Fixa Privada,CRI-MRVL11-2028,91321718.20481525
2022-05-31,AMW Heros RF,12.345.678/0001-01,Renda Fixa,Renda Fixa Privada,CRA-JBSB11-2027,43362064.6018395
2022-05-31,AMW Heros RF,12.345.678/0001-01,Renda Fixa,Tesouro Direto,TESOURO-SEL-2027,215374245.70612818
2022-05-31,AMW Heros RF,12.345.678/0001-01,Renda Fixa,Tesouro Direto,TESOURO-IPCA-2035,57309485.56850998
2022-05-31,AMW Heros RF,12.345.678/0001-01,Renda Fixa,Fundo,FIC-FIRF-DI,78390762.39568359
2022-05-31,AMW Atlas RF,12.345.678/0001-02,Renda Fixa,Tesouro Direto,TESOURO-SEL-2027,120815846.81807195
2022-05-31,AMW Atlas RF,12.345.678/0001-02,Renda Fixa,Tesouro Direto,TESOURO-PRE-2029,102469473.2949216
2022-05-31,AMW Atlas RF,12.345.678/0001-02,Renda Fixa,Renda Fixa Privada,CRA-JBSB11-2027,54306046.008020006
2022-05-31,AMW Atlas RF,12.345.678/0001-02,Renda Fixa,Renda Fixa Privada,CDB-BBAS3-2026,41479953.011503614
2022-05-31,AMW Atlas RF,12.345.678/0001-02,Renda Fixa,Fundo,FIC-FIRF-CRED,70862175.15601388
2022-05-31,AMW Aurora RF,12.345.678/0001-03,Renda Fixa,Renda Fixa Privada,LF-ITAU-2029,63175020.62577513
2022-05-31,AMW Aurora RF,12.345.678/0001-03,Renda Fixa,Renda Fixa Privada,CRI-MRVL11-2028,41502372.68199909
2022-05-31,AMW Aurora RF,12.345.678/0001-03,Renda Fixa,Tesouro Direto,TESOURO-IPCA-2035,55312799.13752655
2022-05-31,AMW Aurora RF,12.345.678/0001-03,Renda Fixa,Tesouro Direto,TESOURO-SEL-2027,54957349.202081636
2022-05-31,AMW Aurora RF,12.345.678/0001-03,Renda Fixa,Fundo,FIC-FIRF-DI,19708475.32232003
2022-05-31,AMW Vanguarda MM,12.345.678/0001-04,Multimercado,Bolsa,IVVB11,37453924.46838266
2022-05-31,AMW Vanguarda MM,12.345.678/0001-04,Multimercado,Bolsa,BOVA11,32540006.985826522
2022-05-31,AMW Vanguarda MM,12.345.678/0001-04,Multimercado,Bolsa,HGLG11,21497568.429415494
2022-05-31,AMW Vanguarda MM,12.345.678/0001-04,Multimercado,Tesouro Direto,TESOURO-SEL-2027,42683639.287419654
2022-05-31,AMW Vanguarda MM,12.345.678/0001-04,Multimercado,Renda Fixa Privada,CRA-JBSB11-2027,26402979.492435407
2022-05-31,AMW Vanguarda MM,12.345.678/0001-04,Multimercado,Fundo,FIC-MM-MACRO,56948713.167921185
2022-05-31,AMW Horizonte MM,12.345.678/0001-05,Multimercado,Bolsa,SMAL11,21933785.92816168
2022-05-31,AMW Horizonte MM,12.345.678/0001-05,Multimercado,Bolsa,PETR4,6914546.383990973
2022-05-31,AMW Horizonte MM,12.345.678/0001-05,Multimercado,Bolsa,AAPL34,9005869.689041674
2022-05-31,AMW Horizonte MM,12.345.678/0001-05,Multimercado,Tesouro Direto,TESOURO-IPCA-2035,29127094.982645493
2022-05-31,AMW Horizonte MM,12.345.678/0001-05,Multimercado,Renda Fixa Privada,DEB-VALE25-2029,25592349.993661914
2022-05-31,AMW Horizonte MM,12.345.678/0001-05,Multimercado,Fundo,FIC-MM-MACRO,37987902.796535656
2022-05-31,AMW Prisma MM,12.345.678/0001-06,Multimercado,Bolsa,DIVO11,7871520.109598326
2022-05-31,AMW Prisma MM,12.345.678/0001-06,Multimercado,Bolsa,KNRI11,3856975.561482667
2022-05-31,AMW Prisma MM,12.345.678/0001-06,Multimercado,Bolsa,MSFT34,3505151.7814071723
2022-05-31,AMW Prisma MM,12.345.678/0001-06,Multimercado,Tesouro Direto,TESOURO-PRE-2029,12902847.609289693
2022-05-31,AMW Prisma MM,12.345.678/0001-06,Multimercado,Renda Fixa Privada,CDB-BBAS3-2026,13991407.217953112
2022-05-31,AMW Prisma MM,12.345.678/0001-06,Multimercado,Fundo,FIC-MM-MACRO,24526297.676421415
2022-05-31,AMW Titan RV,12.345.678/0001-07,Renda Variável,Bolsa,BOVA11,39301833.09462377
2022-05-31,AMW Titan RV,12.345.678/0001-07,Renda Variável,Bolsa,VALE3,32222148.692618567
2022-05-31,AMW Titan RV,12.345.678/0001-07,Renda Variável,Bolsa,PETR4,15039519.506536279
2022-05-31,AMW Titan RV,12.345.678/0001-07,Renda Variável,Bolsa,HGLG11,24501731.781599395
2022-05-31,AMW Titan RV,12.345.678/0001-07,Renda Variável,Bolsa,AAPL34,12930141.668998996
2022-05-31,AMW Titan RV,12.345.678/0001-07,Renda Variável,Bolsa,IVVB11,14193706.588043856
2022-05-31,AMW Titan RV,12.345.678/0001-07,Renda Variável,Fundo,FIC-RV-IBOV,39252882.19053738
2022-05-31,AMW Delta RV,12.345.678/0001-08,Renda Variável,Bolsa,WEGE3,23745381.68261415
2022-05-31,AMW Delta RV,12.345.678/0001-08,Renda Variável,Bolsa,ITUB4,21877290.169140797
2022-05-31,AMW Delta RV,12.345.678/0001-08,Renda Variável,Bolsa,BBDC4,14900485.980742525
2022-05-31,AMW Delta RV,12.345.678/0001-08,Renda Variável,Bolsa,MXRF11,19122518.739836767
2022-05-31,AMW Delta RV,12.345.678/0001-08,Renda Variável,Bolsa,GOGL34,8547537.020814661
2022-05-31,AMW Delta RV,12.345.678/0001-08,Renda Variável,Bolsa,SMAL11,7681713.4457301395
2022-05-31,AMW Delta RV,12.345.678/0001-08,Renda Variável,Fundo,FIC-RV-IBOV,28364254.081830464
2022-05-31,AMW Ícaro RV,12.345.678/0001-09,Renda Variável,Bolsa,ABEV3,11815783.183202667
2022-05-31,AMW Ícaro RV,12.345.678/0001-09,Renda Variável,Bolsa,BBAS3,7778681.941788523
2022-05-31,AMW Ícaro RV,12.345.678/0001-09,Renda Variável,Bolsa,XPLG11,6414510.881309412
2022-05-31,AMW Ícaro RV,12.345.678/0001-09,Renda Variável,Bolsa,IVVB11,11708272.220525337
2022-05-31,AMW Ícaro RV,12.345.678/0001-09,Renda Variável,Bolsa,AMZO34,9437364.59817534
2022-05-31,AMW Ícaro RV,12.345.678/0001-09,Renda Variável,Bolsa,DIVO11,10017802.463263981
2022-05-31,AMW Ícaro RV,12.345.678/0001-09,Renda Variável,Fundo,FIC-RV-IBOV,27070094.589599818
2022-06-30,AMW Heros RF,12.345.678/0001-01,Renda Fixa,Renda Fixa Privada,DEB-ENGI11-2027,129139809.94801557
2022-06-30,AMW Heros RF,12.345.678/0001-01,Renda Fixa,Renda Fixa Privada,DEB-VALE25-2029,169863647.19928402
2022-06-30,AMW Heros RF,12.345.678/0001-01,Renda Fixa,Renda Fixa Privada,CRI-MRVL11-2028,95863387.17452818
2022-06-30,AMW Heros RF,12.345.678/0001-01,Renda Fixa,Renda Fixa Privada,CRA-JBSB11-2027,44753353.79786893
2022-06-30,AMW Heros RF,12.345.678/0001-01,Renda Fixa,Tesouro Direto,TESOURO-SEL-2027,220572065.92046982
2022-06-30,AMW Heros RF,12.345.678/0001-01,Renda Fixa,Tesouro Direto,TESOURO-IPCA-2035,62449650.09657564
2022-06-30,AMW Heros RF,12.345.678/0001-01,Renda Fixa,Fundo,FIC-FIRF-DI,79465675.13050683
2022-06-30,AMW Atlas RF,12.345.678/0001-02,Renda Fixa,Tesouro Direto,TESOURO-SEL-2027,133339366.09842184
2022-06-30,AMW Atlas RF,12.345.678/0001-02,Renda Fixa,Tesouro Direto,TESOURO-PRE-2029,110188827.26401864
2022-06-30,AMW Atlas RF,12.345.678/0001-02,Renda Fixa,Renda Fixa Privada,CRA-JBSB11-2027,62280552.617351085
2022-06-30,AMW Atlas RF,12.345.678/0001-02,Renda Fixa,Renda Fixa Privada,CDB-BBAS3-2026,47574777.522355475
2022-06-30,AMW Atlas RF,12.345.678/0001-02,Renda Fixa,Fundo,FIC-FIRF-CRED,79314692.79233266
2022-06-30,AMW Aurora RF,12.345.678/0001-03,Renda Fixa,Renda Fixa Privada,LF-ITAU-2029,64977805.42609455
2022-06-30,AMW Aurora RF,12.345.678/0001-03,Renda Fixa,Renda Fixa Privada,CRI-MRVL11-2028,42760199.90364139
2022-06-30,AMW Aurora RF,12.345.678/0001-03,Renda Fixa,Tesouro Direto,TESOURO-IPCA-2035,59368672.73617163
2022-06-30,AMW Aurora RF,12.345.678/0001-03,Renda Fixa,Tesouro Direto,TESOURO-SEL-2027,57157397.07484293
2022-06-30,AMW Aurora RF,12.345.678/0001-03,Renda Fixa,Fundo,FIC-FIRF-DI,20950114.49184839
2022-06-30,AMW Vanguarda MM,12.345.678/0001-04,Multimercado,Bolsa,IVVB11,43267996.05609979
2022-06-30,AMW Vanguarda MM,12.345.678/0001-04,Multimercado,Bolsa,BOVA11,42562820.07114838
2022-06-30,AMW Vanguarda MM,12.345.678/0001-04,Multimercado,Bolsa,HGLG11,20507680.36926164
2022-06-30,AMW Vanguarda MM,12.345.678/0001-04,Multimercado,Tesouro Direto,TESOURO-SEL-2027,39863799.87234267
2022-06-30,AMW Vanguarda MM,12.345.678/0001-04,Multimercado,Renda Fixa Privada,CRA-JBSB11-2027,31403005.745908193
2022-06-30,AMW Vanguarda MM,12.345.678/0001-04,Multimercado,Fundo,FIC-MM-MACRO,65067350.59116375
2022-06-30,AMW Horizonte MM,12.345.678/0001-05,Multimercado,Bolsa,SMAL11,21570804.183377184
2022-06-30,AMW Horizonte MM,12.345.678/0001-05,Multimercado,Bolsa,PETR4,7269840.54044181
2022-06-30,AMW Horizonte MM,12.345.678/0001-05,Multimercado,Bolsa,AAPL34,9815742.32527408
2022-06-30,AMW Horizonte MM,12.345.678/0001-05,Multimercado,Tesouro Direto,TESOURO-IPCA-2035,29513220.374148466
2022-06-30,AMW Horizonte MM,12.345.678/0001-05,Multimercado,Renda Fixa Privada,DEB-VALE25-2029,26938658.08257409
2022-06-30,AMW Horizonte MM,12.345.678/0001-05,Multimercado,Fundo,FIC-MM-MACRO,38866354.848220095
2022-06-30,AMW Prisma MM,12.345.678/0001-06,Multimercado,Bolsa,DIVO11,8659666.042783884
2022-06-30,AMW Prisma MM,12.345.678/0001-06,Multimercado,Bolsa,KNRI11,4603731.809255805
2022-06-30,AMW Prisma MM,12.345.678/0001-06,Multimercado,Bolsa,MSFT34,3500620.5272598984
